cluster_name,attempts,start_ts,end_ts,failed,completed,vm_count,build_name,with_conda,with_conda_version,with_docker,with_docker_version,with_flavor,with_foundation,with_foundation_version,with_gemfire,with_gemfire_version,with_image,with_java_version,with_kubernetes,with_kubernetes_version,with_memcached,with_memcached_version,with_oracle,with_oracle_version,with_os_version,with_postgresql,with_postgresql_version,with_tibco,with_tibco_version,with_ulticom,with_ulticom_version
sdmitry.20190123165333,1,1548252732660,1548253093708,False,True,1,20190123_165221_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
ekorsanov.20181205145158,1,1544010732690,1544011045208,False,True,1,20181205_123012_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
kalexey.20190115163032,1,1547559132648,1547560048755,False,True,15,20190111_115507_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
kalexey.20181228195203,1,1546017222848,1546017934990,False,True,13,20181228_194935_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
sergeyz.20181127201329,1,1543338876099,1543339854298,False,True,8,20181127_151545_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,True,8.4.5,False,_default_
edrojdina.20190115064017,1,1547523862475,1547524188765,False,True,1,20190114_231242_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
vboldyrev.20181228110526,1,1545984372871,1545984883665,False,True,1,20181228_090008_Proj_189425416,False,4.5.11,True,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,True,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sdmitry.20190125192457,1,1548435143561,1548436043998,False,True,12,20190125_192326_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
abondar.20190204124911,6,1549273932410,1549276090291,False,True,10,20190204_115807_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,1.4.10,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
sdmitry.20181225191708,6,1545754932577,1545759472081,False,True,12,20181225_185833_Proj_1992464921,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,1.3-amdocs,_default_,1.8.0_131,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
asudarikov.20181128164355,1,1543412675985,1543413102022,False,True,6,20181128_104556_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sdmitry.20181205112314,1,1543998282924,1543998695480,False,True,3,20181204_152359_Proj_1735463230,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_131,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
maximo.20190111182526,4,1547222432936,1547223017307,False,True,2,20190111_180642_Proj_2409,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel6.9,False,9.5,False,8.4.5,False,_default_
drodionov.20181124180519,1,1543071975811,1543072277930,False,True,1,20181124_172603_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sdmitry.20181219122336,1,1545211572523,1545212003842,False,True,1,20181219_121125_Proj_2631643,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.5,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
igarus.20181226184656,1,1545839292776,1545840457192,False,True,14,20181226_175055_Proj_2696985,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,1.3-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,True,9s65
abondar.20181206114457,1,1544085972457,1544086374885,False,True,1,20181206_094142_Proj_1027219150,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
sergeyz.20190130195704,1,1548867492441,1548868150050,False,True,3,20190130_192623_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_152,False,1.10.4,False,1.4.10,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,True,9s64
rusachev.20190112151129.16620,1,1547295742328,1547296070487,False,True,1,20190112_151129_Proj_2696985,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,16-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sergeyz.20190122160622,1,1548163212354,1548163660010,False,True,2,20190122_160531_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sdmitry.20181125235418,1,1543179286147,1543179537484,True,True,10,20181123_183000_Proj_116590881,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
kalexey.20181226103259,1,1545809652540,1545810102176,False,True,1,20181218_175015_Proj_1735463230,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.5,_default_,1.8.0_131,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sergeyz.20181211192544,1,1544545692634,1544546519855,False,True,8,20181211_164127_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,True,8.4.5,False,_default_
sdmitry.20181219122327,1,1545211452635,1545211754533,False,True,1,20181219_121125_Proj_2631643,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.5,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sdmitry.20190125192445,1,1548434532799,1548435491686,False,True,12,20190125_192326_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
edrojdina.20181207123359,1,1544175372407,1544175651561,False,True,1,20181207_115826_Proj_1027219150,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
ekorsanov.20181129201539,1,1543511796166,1543512342062,False,True,9,20181129_162720_Proj_1735463230,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.5,_default_,1.8.0_131,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
maximo.20190115163142,9,1547559252914,1547560096204,False,True,1,20190111_180642_Proj_2409,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel6.9,False,9.5,False,8.4.5,False,_default_
sergeyz.20190110143715,1,1547120292705,1547121097924,False,True,3,20190109_190054_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,True,9s64
sdmitry.20181203114200,1,1543826682683,1543826971694,False,True,1,20181201_132627_Proj_1735463230,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.5,_default_,1.8.0_131,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
abondar.20190118052447,2,1547778372595,1547778807736,False,True,1,20190118_051035_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
sdmitry.20181203114207,1,1543826802715,1543826948393,True,True,1,20181201_132627_Proj_1735463230,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.5,_default_,1.8.0_131,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
kalexey.20181227152402,1,1545914302660,1545914997633,False,True,13,20181227_152341_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
ekorsanov.20181211133701,1,1544525412686,1544525982960,False,True,5,20181211_133614_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
abondar.20190129072650,1,1548736212420,1548736679723,False,True,1,20190128_174736_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
yuryb.20190110160957,1,1547125812655,1547126128581,False,True,1,20190110_154844_Proj_76409969,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
marsels.20181129135752,1,1543489126167,1543489465816,True,True,5,20181129_105500_Proj_69493,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel6.9,False,9.5,False,8.4.5,False,_default_
nazarov.20190102235319,1,1546462462094,1546462959573,False,True,1,20181230_000223_Proj_189425416,False,4.5.11,True,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,True,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
ekorsanov.20190110120633,1,1547111413187,1547112155209,False,True,5,20190110_114055_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
marsels.20190124103020,1,1548315132511,1548315476771,False,True,1,20190123_201757_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sdmitry.20190115185852,1,1547568852583,1547569759964,False,True,12,20190115_185819_Proj_1992464921,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,1.3-amdocs,_default_,1.8.0_131,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
abondar.20181213110201,1,1544688252743,1544688692657,False,True,1,20181213_102426_Proj_1027219150,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
igarus.20190123154710,1,1548247932885,1548249317203,False,True,14,20190123_122146_Proj_2696985,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,1.3-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,True,9s65
kalexey.20181228140940,1,1545996132405,1545996804460,False,True,13,20181228_140832_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
nikolayk.20181225100920,1,1545721812650,1545722359266,False,True,1,20181224_130126_Proj_189425416,False,4.5.11,True,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,True,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
kalexey.20181228195230,1,1546018222859,1546018951655,False,True,13,20181228_194935_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
nazarov.20190121090651,1,1548050892303,1548051256712,False,True,1,20190119_000222_Proj_189425416,False,4.5.11,True,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,True,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
edrojdina.20181226144757,1,1545824892436,1545825175391,False,True,1,20181128_162709_Proj_116590881,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
drodionov.20181211151358,1,1544531052660,1544531408622,False,True,4,20181211_151339_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sdmitry.20190124114419,2,1548319572639,1548320013213,False,True,1,20190124_111849_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
abondar.20181203082819,1,1543814925961,1543815393080,False,True,1,20181203_073621_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sergeyz.20190111120935,1,1547198172765,1547199012602,False,True,2,20190110_214002_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,True,9s64
ekaterit.20181127190609,1,1543334796202,1543334940283,True,True,1,20181127_164344_Proj_69493,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel6.9,False,9.5,False,8.4.5,False,_default_
marsels.20190115113920,1,1547541612403,1547541833492,False,True,1,20190114_100820_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
ekorsanov.20181130135822,1,1543575515943,1543575773649,False,True,1,20181130_120023_Proj_1735463230,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.5,_default_,1.8.0_131,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
yuryb.20181210155710,1,1544446695314,1544446978828,False,True,1,20181210_133907_Proj_76409969,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
edrojdina.20190115064004,1,1547523742491,1547524058212,False,True,1,20190114_231242_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
nazarov.20181212151800,1,1544617212968,1544617513088,False,True,1,20181212_143910_Proj_1324991066,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel6.9,False,9.5,False,8.4.5,False,_default_
nazarov.20190204155110,1,1549284732637,1549285251361,False,True,1,20190204_153407_Proj_189425416,False,4.5.11,True,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,True,1.10.4,False,1.4.10,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
edrojdina.20190118192019,1,1547828532559,1547828908800,False,True,1,20190118_182329_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
kalexey.20181227152419,1,1545914412628,1545915140277,False,True,13,20181227_152341_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
ekorsanov.20190118105758,1,1547798292880,1547798869213,False,True,1,20190117_181748_Proj_189425416,False,4.5.11,True,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,True,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
rusachev.20181207201200,1,1544202732605,1544203090671,False,True,1,20181206_122048_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
kalexey.20181227162454,1,1545917772557,1545918398716,False,True,13,20181227_162427_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
sdmitry.20181127165507,1,1543326996151,1543327256556,False,True,1,20181127_120941_Proj_1735463230,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.5,_default_,1.8.0_131,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
kalexey.20181228140951,1,1545996252660,1545996977628,False,True,13,20181228_140832_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
rusachev.20181205154025,1,1544013732444,1544014040036,False,True,1,20181205_123012_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
kalexey.20190110181227,1,1547133252302,1547133976914,False,True,15,20190110_152031_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
maximo.20190131131729,7,1548930012418,1548932112361,False,True,7,20190131_120322_Proj_2409,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,1.4.10,False,11.2.0,rhel6.9,False,9.5,False,8.4.5,False,_default_
drodionov.20181211173124,1,1544538732586,1544539394678,False,True,12,20181211_165511_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
abondar.20181213110227,1,1544688372701,1544688724325,False,True,1,20181213_102426_Proj_1027219150,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
drodionov.20181220223739,1,1545334703210,1545335489741,False,True,5,20181220_174041_Proj_189425416,False,4.5.11,True,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,True,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sergeyz.20181226192814,1,1545841812692,1545842846903,False,True,3,20181226_185813_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,True,9s64
